Date,Open,High,Low,Close,Volume,ema12,ema26,cross,crossover
2021-02-10 21:15:00,44528.68,44780.66,44429.45,44636.29,591.754836,45378.70878478649,45384.92580139791,0,-1.0
2021-02-11 12:15:00,46389.1,46443.49,46230.0,46320.94,710.74273,45254.490555630444,45236.081419115,1,1.0
2021-02-13 14:45:00,46763.04,47044.04,46657.24,46946.9,675.389472,47203.54044446708,47208.485371647934,0,-1.0
2021-02-14 02:00:00,47475.25,47630.0,47465.92,47576.92,467.714101,47176.98637827538,47170.34444899746,1,1.0
2021-02-15 05:00:00,46866.56,47000.0,46750.0,46855.61,853.921217,48024.50288589527,48028.23150660611,0,-1.0
2021-02-15 17:30:00,48678.78,48766.72,48501.5,48572.56,516.754871,47899.208754075575,47896.99134027602,1,1.0
2021-02-22 09:45:00,55423.57,55538.3,54355.0,54766.39,2102.649403,56417.0059000463,56437.95509765762,0,-1.0
2021-02-25 13:15:00,51745.01,51780.4,51344.0,51430.06,1394.307594,50017.04255269653,50009.384232586905,1,1.0
2021-02-25 20:15:00,48870.46,49550.01,48788.0,49099.99,812.272187,50062.99596670501,50068.96490592139,0,-1.0
2021-03-01 07:45:00,46088.74,46425.61,45938.46,46288.18,1155.766033,45682.8541601177,45677.4466855548,1,1.0
2021-03-04 13:15:00,49097.84,49587.09,49090.22,49448.93,934.666515,49805.21737512757,49809.9298777393,0,-1.0
2021-03-06 00:00:00,48746.81,49121.21,48740.65,49078.69,639.372281,48394.47362830202,48391.313080829714,1,1.0
2021-03-06 12:15:00,47722.16,47769.22,47521.01,47661.37,856.521011,48432.22064696051,48436.386449779624,0,-1.0
2021-03-06 23:15:00,48838.57,49033.1,48838.57,48996.61,270.483571,48328.234038171744,48326.02149958895,1,1.0
2021-03-15 07:30:00,57844.39,58341.82,57674.7,58339.16,1818.99281,59706.756841689166,59710.47270312904,0,-1.0
2021-03-17 20:30:00,57896.69,58333.0,57896.69,57926.4,903.566552,56026.8716028573,55988.07238778246,1,1.0
2021-03-21 03:15:00,57667.83,57773.08,57451.86,57765.54,348.034061,58521.51575048827,58532.141131508804,0,-1.0
2021-03-24 11:30:00,56428.23,56452.58,56256.51,56445.63,460.699865,55299.944836659706,55291.91430221625,1,1.0
2021-03-24 21:15:00,54035.99,54213.63,53870.16,53977.71,706.979204,55455.00373056709,55459.962990058004,0,-1.0
2021-03-26 16:15:00,53425.38,53733.45,53387.45,53706.51,1000.162099,52963.87663856692,52954.820163680066,1,1.0
2021-04-03 17:30:00,58487.98,58648.62,58325.76,58472.5,639.144935,59151.43131456502,59154.90675890251,0,-1.0
2021-04-05 16:00:00,59020.0,59240.0,58914.71,59010.83,1103.951112,57961.85748107651,57945.794532565946,1,1.0
2021-04-06 17:15:00,58033.34,58180.0,58023.02,58118.52,440.820515,58393.95118392851,58396.19747816446,0,-1.0
2021-04-08 16:45:00,57792.34,57827.04,57622.09,57722.47,414.363184,57126.164295171664,57118.57010091927,1,1.0
2021-04-15 11:30:00,62351.24,62470.18,62264.21,62404.64,428.29226,62797.02063206423,62799.48361849826,0,-1.0
2021-04-15 20:00:00,63363.29,63521.53,63191.72,63229.31,1016.717145,62783.9825411612,62783.715042934615,1,1.0
2021-04-16 05:30:00,62020.05,62064.4,61437.66,61866.16,1176.170319,62838.17994620643,62848.63562876636,0,-1.0
2021-04-20 23:30:00,56476.43,56560.0,56347.72,56388.45,566.420262,56052.085347244516,56051.51703470202,1,1.0
2021-04-21 03:15:00,56050.74,56055.25,55613.39,55747.11,792.556813,56051.68377959719,56053.56674849477,0,-1.0
2021-04-26 03:15:00,52255.01,52288.95,51940.0,51940.0,575.983352,50115.9674132274,50085.21569840894,1,1.0
2021-04-29 08:15:00,54152.36,54180.76,53851.01,53939.79,673.462495,54409.31362586374,54419.089768741884,0,-1.0
2021-04-30 10:00:00,54317.82,54476.04,54317.79,54460.61,442.72615,53965.77172056601,53965.67689840444,1,1.0
2021-05-02 15:30:00,56605.03,56663.57,56231.55,56633.29,594.812797,56877.03765038732,56878.734725220114,0,-1.0
2021-05-03 01:15:00,57555.0,57719.99,57513.2,57641.54,377.37875,56853.6418963968,56851.819048427235,1,1.0
2021-05-04 00:45:00,56627.57,56757.65,54580.0,55291.71,3538.140563,57401.261794341044,57439.04631717378,0,-1.0
2021-05-05 16:00:00,57635.89,58069.82,57431.25,57704.59,4130.14598,55579.36367226826,55558.8462479217,1,1.0
2021-05-07 02:00:00,56197.06,56397.02,56119.6,56294.59,787.28486,56563.4949879782,56568.60128749847,0,-1.0
2021-05-07 14:00:00,56997.47,57099.96,56696.0,56914.13,1072.513004,56445.9525135443,56442.61715332632,1,1.0
2021-05-09 13:00:00,56433.54,56993.25,56402.9,56958.75,1186.009679,58081.1232165333,58091.50728619153,0,-1.0
2021-05-10 01:30:00,58683.04,58723.66,58610.16,58638.01,392.37764,57954.987486901555,57953.87568353483,1,1.0
2021-05-10 14:30:00,57250.26,57519.99,57181.26,57497.36,909.240864,58123.47989261648,58128.33638214168,0,-1.0
2021-05-12 03:00:00,57170.2,57256.77,56937.78,57240.98,569.271187,56540.20601851791,56531.0679765063,1,1.0
2021-05-12 14:45:00,56467.22,56467.22,56000.0,56073.03,1163.123308,56618.69149096074,56626.49903143576,0,-1.0
2021-05-20 15:15:00,41762.82,41999.0,41617.98,41724.15,1522.461046,40165.42232748387,40144.10265387547,1,1.0
2021-05-20 16:45:00,38570.94,39554.99,38110.0,39311.8,3811.494764,40131.821340189024,40134.755903005214,0,-1.0
2021-05-20 22:45:00,39641.8,41900.0,39631.87,41451.73,3192.312621,40138.69519101008,40123.55419682789,1,1.0
2021-05-21 15:00:00,37835.04,38300.0,37016.34,37957.46,5802.637667,40227.72782955943,40260.11630768497,0,-1.0
2021-05-24 12:00:00,37600.01,37830.0,37371.03,37565.79,1908.501029,35785.03242529739,35759.388530721815,1,1.0
2021-05-27 03:45:00,37463.16,37650.0,37368.0,37621.56,776.979544,38542.40414336175,38556.5176676751,0,-1.0
2021-05-27 10:15:00,39473.31,39608.72,39231.82,39350.0,1155.399792,38515.36390150771,38514.008647188966,1,1.0
2021-05-28 01:45:00,38101.55,38213.73,37950.36,38155.11,455.169782,38733.51925403883,38743.64840774477,0,-1.0
2021-05-30 18:00:00,35817.23,35997.4,35814.71,35941.86,469.603934,35492.26025803945,35490.10050609871,1,1.0
2021-05-31 02:15:00,34657.4,34761.72,34440.8,34694.68,1072.081142,35549.892493019455,35550.01512773033,0,-1.0
2021-05-31 10:15:00,36738.94,36875.0,36646.38,36759.51,1513.971567,35476.46596225243,35467.09190568176,1,1.0
2021-06-01 20:30:00,36075.21,36329.96,36067.0,36231.68,460.162236,36369.58431355244,36371.65060458443,0,-1.0
2021-06-01 23:15:00,36497.94,36777.4,36467.36,36740.0,569.705078,36378.31899012896,36374.08911009832,1,1.0
2021-06-02 01:30:00,36070.37,36175.92,36064.82,36098.83,303.666899,36371.11084169538,36373.02323445846,0,-1.0
2021-06-02 03:00:00,36267.67,36685.0,36267.08,36595.7,701.30134,36377.73781593865,36375.35299280647,1,1.0
2021-06-04 06:30:00,36845.6,36960.0,36666.0,36757.07,761.392186,38021.00117164343,38026.77190685462,0,-1.0
2021-06-05 09:00:00,37780.8,37830.0,37666.94,37744.72,341.119289,37455.16666083575,37450.70150598161,1,1.0
2021-06-05 09:45:00,37351.47,37353.46,35951.74,36325.8,4224.004928,37420.805851572535,37437.99614719711,0,-1.0
2021-06-07 11:15:00,36494.19,36580.0,36494.19,36509.42,303.646875,36211.89600910718,36211.20031468397,1,1.0
2021-06-07 16:15:00,35945.39,35997.65,35688.92,35796.83,1036.024839,36205.786476824804,36213.89447751415,0,-1.0
2021-06-09 12:00:00,34972.42,35450.0,34972.42,35234.05,3446.572355,33755.02826607636,33739.348070293076,1,1.0
2021-06-12 04:00:00,35572.84,35726.68,35306.54,35576.58,1635.164585,36686.23785027104,36703.35295542939,0,-1.0
2021-06-13 17:00:00,37029.57,37100.76,36848.22,37001.98,1358.879785,35888.51236322862,35866.81911113643,1,1.0
2021-06-16 13:30:00,39344.31,39352.24,39189.55,39242.76,1140.035812,39798.13982913327,39805.905375502785,0,-1.0
2021-06-23 03:00:00,33812.12,33876.93,33680.0,33706.87,1470.951367,32658.859513667885,32654.58198482017,1,1.0
2021-06-24 03:45:00,32538.01,32669.94,32368.77,32589.2,682.946954,33234.32625457044,33238.24049492596,0,-1.0
2021-06-24 12:00:00,33850.78,34260.0,33850.78,34114.67,2773.153231,33219.53635310531,33206.1994863978,1,1.0
2021-06-25 14:00:00,32988.37,33448.0,32900.0,33433.98,2246.731924,33940.69110960059,33944.252786385514,0,-1.0
2021-06-27 05:00:00,33145.53,33199.0,33050.0,33101.4,1093.254253,32199.184348792864,32187.878644425728,1,1.0
2021-06-30 13:00:00,34638.4,34693.39,34459.41,34500.0,812.433568,35114.62914427991,35126.44424926131,0,-1.0
2021-07-03 07:30:00,33934.55,34498.0,33919.03,34365.24,2660.52826,33578.87883867799,33570.6153510382,1,1.0
2021-07-05 06:15:00,34338.44,34409.91,34254.37,34274.82,639.596844,34844.06636495801,34849.81351235927,0,-1.0
2021-07-06 08:45:00,34849.99,35118.88,34840.0,34985.78,911.563059,34357.00946900745,34351.33146583029,1,1.0
2021-07-06 09:45:00,34149.75,34279.8,34149.75,34204.56,589.39957,34344.62362566069,34346.91412968176,0,-1.0
2021-07-07 05:15:00,34671.89,34869.43,34671.89,34821.18,696.363773,34220.117385477286,34215.479924631974,1,1.0
2021-07-08 00:15:00,33733.2,33754.08,33287.49,33381.79,2468.857715,34385.34665470898,34397.29190190282,0,-1.0
2021-07-09 18:45:00,33423.28,33423.28,33342.57,33382.03,250.208421,33192.18618462814,33188.65062614124,1,1.0
2021-07-12 15:00:00,33405.51,33458.01,33316.2,33452.24,768.281207,33879.813607664015,33882.909019750616,0,-1.0
2021-07-15 00:30:00,32814.95,33000.0,32761.45,32931.59,453.075377,32714.117353827536,32710.890529357886,1,1.0
2021-07-15 05:30:00,32622.92,32658.98,32559.74,32582.94,213.372536,32714.13492771432,32714.83388425286,0,-1.0
2021-07-18 01:30:00,32193.64,32435.0,32193.63,32279.64,1331.790561,31703.98063017663,31697.75271441828,1,1.0
2021-07-18 14:45:00,31309.56,31397.55,31228.11,31322.85,1042.247922,31759.923630187277,31760.58667182661,0,-1.0
2021-07-21 09:15:00,30804.05,30821.43,30758.0,30799.37,319.215369,30281.38973865114,30281.227829331252,1,1.0
2021-07-30 09:45:00,38543.08,38813.87,38494.03,38798.37,1136.490758,39632.44217340966,39646.98703239929,0,-1.0
2021-07-30 21:30:00,40873.43,41500.0,40873.42,41370.03,1696.089799,39497.83751109672,39494.77950702046,1,1.0
2021-08-01 22:30:00,40574.89,40574.89,40111.0,40220.02,2230.196766,41283.00814081381,41295.72894293945,0,-1.0
2021-08-04 17:30:00,39378.65,39479.76,39312.05,39362.33,449.75103,38656.22785479232,38649.025477399926,1,1.0
2021-08-05 11:00:00,38043.43,38229.8,37940.0,38228.93,784.962865,38942.9531515169,38955.80670914249,0,-1.0
2021-08-05 17:30:00,40185.69,40435.99,40185.0,40367.97,1292.305804,38913.74119227085,38906.15194230264,1,1.0
2021-08-09 06:30:00,43289.25,43548.95,43275.32,43400.51,319.432305,43679.87101278048,43681.45659278345,0,-1.0
2021-08-09 09:00:00,43720.0,44250.64,43656.2,44239.05,981.486928,43687.310500903375,43683.10253464186,1,1.0
2021-08-12 07:00:00,45230.01,45388.0,45121.0,45308.77,717.72114,45801.18979794942,45806.200874858136,0,-1.0
2021-08-13 10:15:00,46347.82,46474.34,46315.0,46386.53,561.442626,45236.34749584276,45231.37277559309,1,1.0
2021-08-15 08:30:00,45724.74,45918.88,45630.69,45782.1,577.759347,46676.64078419678,46688.703671665404,0,-1.0
2021-08-16 00:00:00,46973.82,47476.64,46741.44,47452.74,1079.294501,46509.934589197735,46498.93601675258,1,1.0
2021-08-16 18:15:00,46526.08,46666.0,46469.29,46546.19,479.127701,46803.54457571934,46805.621143294135,0,-1.0
2021-08-19 18:30:00,46365.0,46757.01,46365.0,46588.69,1343.474587,45133.21112183848,45118.06050515112,1,1.0
2021-08-24 13:30:00,48819.39,48820.3,48466.27,48571.85,2063.693307,49415.42058809193,49429.4937779557,0,-1.0
2021-08-25 23:00:00,48905.28,49023.11,48807.97,49013.54,229.752255,48530.03292786529,48527.35944652944,1,1.0
2021-08-26 04:30:00,47869.31,47869.32,47735.62,47754.09,457.171246,48534.185189007796,48544.67450554672,0,-1.0
2021-08-27 16:30:00,48131.95,48267.65,48120.5,48239.22,296.43094,47508.45784969935,47498.922961754724,1,1.0
2021-08-29 12:30:00,48345.79,48437.24,48283.24,48393.24,245.96239,48535.40308174801,48535.53811654364,0,-1.0
2021-08-29 18:15:00,48704.83,48845.07,48642.87,48792.76,241.67039,48528.075172474455,48527.860585589435,1,1.0
2021-08-30 04:15:00,48058.62,48073.29,47881.82,47930.97,309.00791,48556.715229886104,48568.36977734094,0,-1.0
2021-09-01 17:00:00,48473.63,48630.0,48317.54,48536.06,1046.37386,47500.74004911185,47483.973824735884,1,1.0
2021-09-05 06:30:00,49656.27,49816.3,49632.6,49811.02,252.34075,49921.36299730034,49922.374185525594,0,-1.0
2021-09-05 08:30:00,49924.01,50085.95,49924.01,50044.57,361.60928,49923.89992910537,49923.15328328239,1,1.0
2021-09-07 14:15:00,50493.38,50535.17,49692.43,49977.32,4018.23579,51513.628589188,51541.44778562669,0,-1.0
2021-09-12 11:45:00,45925.67,46085.91,45925.66,46085.9,288.81091,45555.02599022175,45546.44834143077,1,1.0
2021-09-13 03:00:00,44960.37,45068.12,44815.0,45013.84,367.36618,45616.43223969121,45628.381790481515,0,-1.0
2021-09-14 07:15:00,45751.61,45801.52,45650.89,45770.0,417.77644,45097.41234525732,45092.534976922085,1,1.0
2021-09-17 14:00:00,47240.33,47480.0,47214.93,47473.35,386.45745,47665.504407933506,47668.11811803064,0,-1.0
2021-09-18 05:00:00,48329.3,48437.77,48283.27,48301.54,501.19408,47574.321797728386,47569.79204422337,1,1.0
2021-09-19 12:15:00,47384.51,47442.5,47270.09,47294.78,658.53294,47985.14976191533,47991.8237146974,0,-1.0
2021-09-22 21:00:00,43423.01,43626.05,43313.76,43539.19,379.49861,42826.66073055863,42820.121590937255,1,1.0
2021-09-24 11:15:00,41173.17,41705.42,40675.0,41497.44,3186.01557,43849.451312404606,43855.65596296117,0,-1.0
2021-09-26 14:00:00,43217.41,43260.0,43091.34,43137.66,324.774,42613.63986100755,42612.601429815106,1,1.0
2021-09-27 22:00:00,43070.3,43159.74,42988.0,43139.4,221.9715,43253.06280568099,43253.2889092108,0,-1.0
2021-09-27 22:15:00,43139.4,43333.0,43115.0,43303.82,398.10382,43254.72697598653,43253.91274983782,1,1.0
2021-09-27 22:30:00,43303.82,43400.0,43100.73,43115.58,277.8895,43250.164780052546,43252.20493811143,0,-1.0
2021-09-30 03:15:00,43275.07,43312.24,43159.22,43189.24,338.69915,42018.19285233893,42017.88797483073,1,1.0
2021-10-12 19:00:00,55575.28,55777.76,55502.79,55660.74,452.4264,56553.436863093855,56559.35096755676,0,-1.0
2021-10-13 19:45:00,56983.02,57300.0,56948.22,57259.77,630.72094,56070.52582978977,56061.83863104684,1,1.0
2021-10-17 20:45:00,59509.78,59650.04,59318.09,59401.12,565.42306,60714.30145395754,60729.18371311232,0,-1.0
2021-10-17 23:15:00,61387.87,61487.88,61267.73,61272.14,377.88269,60739.364576649015,60734.29313507404,1,1.0
2021-10-21 17:00:00,62798.49,63279.73,62716.0,63112.13,490.30082,64627.03040084487,64631.989781301076,0,-1.0
2021-10-25 03:15:00,62026.9,62033.83,61857.48,61894.08,276.0907,61049.11273382036,61043.46576587771,1,1.0
2021-10-26 21:30:00,61924.39,62011.81,61000.0,61303.38,819.9047,62317.449969226764,62337.3354366131,0,-1.0
2021-10-28 13:30:00,61482.99,61800.0,61309.71,61399.99,926.21613,59997.54457787026,59987.126506706525,1,1.0
2021-10-31 08:30:00,60882.3,61014.99,60680.0,60739.64,674.05908,61520.712221822905,61524.66433136038,0,-1.0
2021-11-01 09:15:00,62115.06,62150.0,61890.88,62035.78,494.29985,61161.20599609109,61144.96035336882,1,1.0
2021-11-01 20:30:00,60900.0,60911.98,60567.02,60709.45,490.74824,61250.394850968325,61250.482557950054,0,-1.0
2021-11-02 06:15:00,61594.78,61699.99,61561.33,61608.99,190.93467,61212.84573654397,61210.31896570284,1,1.0
2021-11-04 07:45:00,62272.2,62275.33,61819.51,61853.79,928.62611,62567.46275777982,62581.5714928664,0,-1.0
2021-11-07 01:45:00,61881.67,61933.67,61782.05,61849.99,288.95839,61193.93929043381,61183.28549701525,1,1.0
2021-11-10 22:45:00,64883.41,65284.58,64716.61,65126.15,436.35044,66811.58644526277,66815.84942910809,0,-1.0
2021-11-14 00:15:00,64626.57,65320.0,64626.56,65154.48,1113.08712,64235.44725498725,64230.03665139217,1,1.0
2021-11-14 17:00:00,63705.58,63815.22,63617.23,63807.13,312.76671,64356.706505300994,64363.23269657542,0,-1.0
2021-11-14 23:45:00,64952.15,65550.51,64938.02,65519.1,1706.89312,64373.48846600883,64353.6259854519,1,1.0
2021-11-15 19:15:00,63936.09,64078.59,63818.64,64026.17,282.15336,64871.69602492028,64876.03489906627,0,-1.0
2021-11-20 03:45:00,58531.89,58586.47,58431.57,58513.1,351.32865,58058.44014047317,58053.59670875026,1,1.0
2021-11-22 02:30:00,57442.79,57779.63,57305.0,57750.59,575.12273,58815.146018269006,58825.919148124325,0,-1.0
2021-11-23 23:45:00,57673.1,57735.0,57524.99,57541.27,193.1081,57248.06879193762,57245.554877421026,1,1.0
2021-11-24 02:15:00,56775.63,56922.79,56388.0,56423.64,616.32409,57236.8503553675,57243.65019522455,0,-1.0
2021-11-25 00:45:00,57960.14,58270.0,57914.71,58008.06,1287.69847,56956.470259903785,56940.1131576437,1,1.0
2021-11-26 08:45:00,55423.5,55442.0,54350.0,55210.9,3561.78096,57856.16191073928,57875.71836196855,0,-1.0
2021-11-28 22:45:00,56216.04,56369.35,56023.01,56029.82,460.46028,54751.05911841687,54729.927499755366,1,1.0
2021-12-01 11:15:00,56905.76,56905.77,56758.87,56847.72,456.58019,57130.06891551237,57133.445916446246,0,-1.0
2021-12-01 13:00:00,57100.2,57332.75,57038.64,57250.66,432.22751,57135.78548222354,57135.32530414437,1,1.0
2021-12-02 02:15:00,56924.01,56964.57,56821.65,56898.37,318.67114,57286.51198861409,57292.03807429991,0,-1.0
2021-12-06 23:00:00,50746.48,50857.63,50579.33,50636.21,553.30285,49099.30837028591,49086.545101357406,1,1.0
2021-12-08 11:15:00,49160.26,49509.75,49054.0,49080.01,781.6386,50346.18345757416,50349.666374381304,0,-1.0
2021-12-08 20:30:00,50533.74,50733.23,50523.72,50715.17,310.92025,50281.84200109077,50279.419124344684,1,1.0
2021-12-09 03:15:00,49815.35,49859.96,49730.01,49840.59,178.63099,50298.26440732932,50299.937495340855,0,-1.0
2021-12-11 17:00:00,48983.9,49044.38,48772.45,48874.0,530.61499,48446.853799633354,48443.98596557119,1,1.0
2021-12-13 09:30:00,48837.39,48839.09,48700.89,48811.47,272.4346,49217.188124273765,49218.891272694476,0,-1.0
2021-12-15 02:30:00,47927.08,47997.82,47866.57,47909.97,167.43266,47674.56672070522,47673.1509417398,1,1.0
2021-12-15 16:00:00,46632.3,46989.99,46547.0,46921.85,906.38793,47801.68387847121,47806.92043363307,0,-1.0
2021-12-15 20:15:00,49009.28,49348.52,48830.31,49240.85,1414.65097,47825.75544494568,47801.6133246963,1,1.0
2021-12-16 22:15:00,47776.97,47864.37,47670.0,47724.79,224.08433,48347.28959712214,48348.84116912111,0,-1.0
2021-12-19 04:15:00,47882.12,47945.93,47800.0,47865.27,168.37688,46935.22298965758,46925.82681244001,1,1.0
2021-12-19 21:30:00,46831.99,46884.95,46785.86,46861.63,117.21518,47067.16529832158,47068.54522723405,0,-1.0
2021-12-21 03:00:00,46942.54,47100.0,46914.76,47089.42,256.90238,46681.07288101465,46673.40878440359,1,1.0
2021-12-23 08:00:00,48129.61,48261.62,48060.0,48245.22,391.47412,48550.09899309978,48555.72165649894,0,-1.0
2021-12-23 15:45:00,48757.73,48849.66,48712.05,48819.33,236.53674,48547.02779122623,48542.801137178176,1,1.0
2021-12-26 02:45:00,50089.77,50193.37,49987.99,50028.5,284.23196,50642.071135480815,50651.40648435522,0,-1.0
2021-12-26 23:45:00,50762.98,50820.0,50736.0,50775.49,92.39873,50354.20203446157,50353.9110676859,1,1.0
2021-12-28 03:00:00,49775.31,49775.32,49500.0,49525.45,574.63542,50727.36296436406,50751.700022663754,0,-1.0
2021-12-31 09:45:00,48266.56,48345.24,48203.0,48291.96,339.07675,47446.84580954282,47434.75582668699,1,1.0
2021-12-31 19:15:00,46430.57,46452.28,46078.01,46085.73,775.35613,47492.77343818804,47508.07123373426,0,-1.0
2022-01-01 18:30:00,47637.43,47658.64,47420.0,47468.81,290.65106,47158.59658362407,47152.41324189384,1,1.0
2022-01-02 19:45:00,46942.09,46987.89,46900.38,46907.68,116.03571,47230.26281026326,47230.34545527668,0,-1.0
2022-01-09 19:45:00,42515.71,42740.0,42470.0,42695.26,304.92576,41870.51616456811,41867.9381382599,1,1.0
2022-01-10 11:15:00,41628.1,41699.99,41506.79,41633.13,491.99289,41916.41565948075,41920.56383631654,0,-1.0
2022-01-11 03:45:00,42189.15,42277.99,42188.01,42277.98,204.98381,41723.093035830476,41721.8425475587,1,1.0
2022-01-13 21:00:00,42796.18,42804.17,42664.14,42743.54,298.67664,43256.106611876625,43258.47116893036,0,-1.0
2022-01-14 23:00:00,43250.56,43286.7,43179.6,43230.19,144.88862,42922.08090552582,42915.65752319677,1,1.0
2022-01-16 13:30:00,42610.14,43013.36,42590.14,42980.39,547.91384,43069.59509310343,43071.13825006183,0,-1.0
2022-01-16 14:00:00,43129.54,43380.0,43127.95,43130.0,611.47201,43073.476549070954,43072.577046242295,1,1.0
2022-01-16 21:15:00,42966.11,43028.87,42933.37,42963.64,68.77526,43084.323462900364,43084.54283932214,0,-1.0
2022-01-16 22:30:00,43195.0,43200.0,43156.92,43170.0,90.21089,43086.00121787914,43085.015981241326,1,1.0
2022-01-17 00:45:00,43029.64,43029.65,42871.65,42891.12,151.7101,43084.55331395688,43085.06968394854,0,-1.0
2022-01-20 11:45:00,42109.6,42176.45,42080.0,42129.44,162.16589,41965.2758481667,41964.21920101588,1,1.0
2022-01-21 00:00:00,40680.92,40753.04,40404.0,40628.7,1570.2961,42120.47096771155,42127.633885483534,0,-1.0
2022-01-24 22:15:00,36783.43,36842.95,36485.0,36566.11,396.8323,35316.96857189731,35296.14571538931,1,1.0
2022-01-27 03:15:00,36114.54,36214.52,36084.51,36195.15,321.59912,36968.32733742275,36981.63030910637,0,-1.0
2022-01-28 03:30:00,37295.53,37368.01,37199.99,37358.18,408.71142,36675.60838737088,36668.598562706946,1,1.0
2022-01-28 12:30:00,36331.43,36421.77,36166.66,36190.34,502.38756,36702.5307431547,36709.71499152685,0,-1.0
2022-01-28 15:00:00,36759.65,37198.0,36682.24,37149.99,649.31778,36714.63051004396,36712.27140021317,1,1.0
2022-01-31 01:00:00,36829.3,36960.67,36786.73,36821.06,549.46182,37755.087994672,37770.635111156604,0,-1.0
2022-01-31 18:00:00,38473.03,38538.07,38354.67,38382.49,338.91593,37547.478124975736,37537.86173288426,1,1.0
2022-02-02 15:45:00,37566.98,37587.31,37361.49,37429.78,694.69107,38343.6168363177,38358.130302032754,0,-1.0
2022-02-04 07:15:00,37919.0,37976.61,37877.64,37934.01,343.95502,37250.08617159154,37247.08722337565,1,1.0
2022-02-11 01:15:00,43499.98,43659.7,43340.0,43411.0,451.53522,44124.1968870163,44130.54567510748,0,-1.0
2022-02-14 16:30:00,42741.42,42818.35,42670.43,42720.26,408.30651,42306.98807408955,42303.70219360621,1,1.0
2022-02-14 21:00:00,42180.51,42234.92,42140.27,42232.4,126.51358,42308.69418906691,42308.98215435674,0,-1.0
2022-02-14 22:15:00,42591.97,42750.0,42558.24,42732.28,389.98331,42320.15878969895,42313.052005036894,1,1.0
2022-02-17 09:15:00,43377.25,43422.8,42900.0,43249.99,1267.11728,43794.41642253933,43795.16434823174,0,-1.0
2022-02-23 07:15:00,38100.94,38118.9,38016.02,38059.93,210.56176,37891.13845215063,37890.30933704108,1,1.0
2022-02-23 22:15:00,37267.22,37462.88,37080.0,37462.88,564.08879,38104.049757587054,38107.37519154531,0,-1.0
2022-02-24 23:30:00,38224.64,38344.67,38092.08,38333.01,366.72309,36874.71639987966,36860.09140799722,1,1.0
